,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0_x,Unnamed: 0.1.1.1.1.1.1,player_id,name,position,college,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic,Unnamed: 0_y,Player,Pos,To,CarAV,DrAV,Age,Tm,Rnd,Pick,Year,College/Univ,Missing
3225,3225,3225,3225,3225,3225,DB,DB,DB,DB,DB,DB,Washington St.,20140027,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,278,79,2,78,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089285714,4.964285714,1.410714286,0.035714286,1.392857143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,211,9.180858586,21.70136986,31.42202778,4.49,36.5,19.0,4.26,124.0,6.96,11.497068400000002,,,,,,,,,,,,,,True
3226,3226,3226,3226,3226,3226,WR,WR,WR,WR,WR,WR,Florida St.,20170715,1,0,0,0,0.0,0,0,0,0,0,0,0,15,6,66,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.25,189,9.290307692,21.63287671,31.66167364,4.65,31.5,12.0,4.46,114.0,6.93,11.49209302,,,,,,,,,,,,,,True
3227,3227,3227,3227,3227,3227,RB,RB,RB,RB,RB,RB,Arizona St.,19880835,1,0,0,0,0.0,0,0,0,0,34,151,1,0,6,30,0,45,946,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125,9.4375,0.0625,0.0,0.375,1.875,0.0,2.8125,59.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,184,8.0,22.1890411,31.239911499999998,4.62,31.5,11.0,4.45,117.0,7.1466171,11.99,,,,,,,,,,,,,,True
3228,3228,3228,3228,3228,3228,LB,LB,LB,LB,LB,LB,Wisconsin,20140077,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,84,23,2,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071428571,6.0,1.642857143,0.14285714300000002,0.857142857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,248,9.575971731000001,23.11506849,32.34203774,4.83,31.0,27.0,4.27,113.0,7.18,11.87096618,32.0,,,,,,,,,,,,,True
3229,3229,3229,3229,3229,3229,T,T,T,T,T,T,Nebraska,20080164,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025316456,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.88,341,9.9425,22.96712329,33.89451923,5.26,25.5,31.0,4.68,109.0,7.91,11.597999999999999,,16228.0,Carl Nicks,T,2013.0,53.0,49.0,23.0,NOR,5.0,164.0,2008.0,Nebraska,False
3230,3230,3230,3230,3230,3230,T,T,T,T,T,T,Oregon St.,20040109,4,0,0,0,0.0,0,0,0,0,0,0,0,20,14,115,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588235294,0.41176470600000004,3.382352941,0.05882352900000001,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,260,9.9425,23.57534247,33.89451923,4.89,34.5,25.0,4.13,115.0,6.99,11.597999999999999,,15128.0,Tim Euhus,TE,2007.0,1.0,1.0,23.0,BUF,4.0,109.0,2004.0,Oregon St.,False
3231,3231,3231,3231,3231,3231,DB,DB,DB,DB,DB,DB,Florida,19910215,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,26,209,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005586592,0.0,0.0,0.145251397,1.167597765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.6,180,8.38,22.07671233,29.0,4.48,40.5,9.0,4.09,120.0,7.042195122000001,11.09,,11773.0,Jimmy Spencer,DB,2003.0,33.0,,22.0,WAS,8.0,215.0,1991.0,Florida,False
3232,3232,3232,3232,3232,3232,WR,WR,WR,WR,WR,WR,Tennessee,19940087,2,0,0,0,0.0,0,0,0,0,0,0,0,17,6,83,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.3,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1,207,8.13,23.11506849,32.5,4.540931507,34.74818049,14.91558442,4.2160810810000005,118.94144140000002,6.993472585,11.49209302,,12563.0,Cory Fleming,WR,1995.0,1.0,,23.0,SFO,3.0,87.0,1994.0,Tennessee,False
3233,3233,3233,3233,3233,3233,T,T,T,T,T,T,NC State,20090122,3,0,0,0,0.0,0,0,0,0,0,0,0,5,3,19,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666670000001,0.25,1.5833333330000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,262,9.9425,24.326027399999997,33.89451923,4.84,30.5,21.0,4.56,107.0,7.31,11.597999999999999,,,,,,,,,,,,,,True
3234,3234,3234,3234,3234,3234,DE,DE,DE,DE,DE,DE,Stanford,20060181,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.63,304,9.78304,23.30410959,33.42385246,5.32,32.0,33.0,4.54,105.0,7.87,11.87125,,15724.0,Babatunde Oshinowo,DT,2007.0,0.0,0.0,23.0,CLE,6.0,181.0,2006.0,Stanford,False
3235,3235,3235,3235,3235,3235,DB,DB,DB,DB,DB,DB,Nicholls State (LA),19950068,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,0,0,9,116,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.04375,0.0,0.0,0.1125,1.45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,175,9.25,22.76712329,30.25,4.51,34.0,10.0,4.21,116.0,7.042195122000001,11.59,,,,,,,,,,,,,,True
3236,3236,3236,3236,3236,3236,T,T,T,T,T,T,California,19970013,17,1,1,40,118.7,0,0,0,0,2,14,0,2053,1355,15413,115,0,0,0,0,0,0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.003610108,0.003610108,0.144404332,0.42851985600000003,0.0,0.0,0.0,0.0,0.007220216999999998,0.050541515999999995,0.0,7.411552347000001,4.8916967510000005,55.64259928,0.415162455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032490975,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,244,9.38,21.15616438,35.13,4.83,33.5,23.16,4.06,116.0,7.75,11.59,,,,,,,,,,,,,,True
3237,3237,3237,3237,3237,3237,DE,DE,DE,DE,DE,DE,Michigan,20090639,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,44,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09482758599999999,0.75862069,0.293103448,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,256,9.78304,23.17534247,33.42385246,5.07,30.0,21.0,4.6,107.0,7.56,11.87125,,,,,,,,,,,,,,True
3238,3238,3238,3238,3238,3238,DB,DB,DB,DB,DB,DB,Clemson,20160057,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.56,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,209,9.180858586,20.96986301,31.42202778,4.34,35.5,13.0,4.190455213,129.0,7.042195122000001,11.497068400000002,,,,,,,,,,,,,,True
3239,3239,3239,3239,3239,3239,WR,WR,WR,WR,WR,WR,Stephen F. Austin (TX),20090206,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13,204,9.290307692,22.79178082,31.66167364,4.43,37.0,14.91558442,4.18,120.0,6.993472585,11.49209302,,,,,,,,,,,,,,True
3240,3240,3240,3240,3240,3240,T,T,T,T,T,T,Temple,19880211,5,0,0,0,0.0,0,0,0,0,0,0,0,4,4,51,0,1,13,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.111111111,1.4166666669999999,0.0,0.027777778,0.36111111100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,254,9.25,21.64109589,33.89451923,4.97,29.0,15.0,4.716348548,100.0,7.870920245,11.597999999999999,,10737.0,Mike Hinnant,TE,1992.0,0.0,0.0,21.0,PIT,8.0,211.0,1988.0,Temple,False
3241,3241,3241,3241,3241,3241,QB,QB,QB,QB,QB,QB,Wisconsin,20110767,5,88,146,1065,489.0,2,9,11,84,16,57,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,14.6,106.5,48.9,0.2,0.9,1.1,8.4,1.6,5.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,212,9.481704545,23.6630137,31.77426829,4.92,29.5,14.05263158,4.12,116.0,6.84,12.07,,,,,,,,,,,,,,True
3242,3242,3242,3242,3242,3242,RB,RB,RB,RB,RB,RB,Virginia,20100557,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,239,9.359638554,23.28219178,31.239911499999998,4.75,34.5,18.69061876,4.267629108,117.0,7.1466171,11.64856287,,,,,,,,,,,,,,True
3243,3243,3243,3243,3243,3243,DB,DB,DB,DB,DB,DB,Auburn,19960162,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,180,8.25,22.63287671,29.13,4.58,35.5,15.0,4.1,109.0,7.042195122000001,11.33,,13123.0,Dell McGee,DB,1998.0,0.0,0.0,23.0,ARI,5.0,162.0,1996.0,Auburn,False
3244,3244,3244,3244,3244,3244,DB,DB,DB,DB,DB,DB,Michigan St.,19880852,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647059,0.8235294120000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8,195,9.25,22.36438356,31.42202778,4.79,27.0,3.0,4.34,106.0,7.042195122000001,11.76,,,,,,,,,,,,,,True
3245,3245,3245,3245,3245,3245,DB,DB,DB,DB,DB,DB,Notre Dame,20040122,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,3,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054054054000000004,0.0,0.0,0.081081081,0.10810810800000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1,222,9.180858586,22.88767123,31.42202778,4.65,35.15636822,20.0,4.190455213,118.9731801,7.042195122000001,11.497068400000002,,15141.0,Glenn Earl,DB,2006.0,10.0,10.0,23.0,HOU,4.0,122.0,2004.0,Notre Dame,False
3246,3246,3246,3246,3246,3246,DE,DE,DE,DE,DE,DE,Georgia,20030006,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666667000000004,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1,313,9.78304,22.273972600000004,33.42385246,5.07,32.58196721,22.50974930000001,4.438023952,113.65745859999998,7.34765873,11.87125,,14754.0,Johnathan Sullivan,DT,2005.0,10.0,10.0,22.0,NOR,1.0,6.0,2003.0,Georgia,False
3247,3247,3247,3247,3247,3247,LB,LB,LB,LB,LB,LB,Oklahoma,20070176,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.88,228,9.575971731000001,24.06027397,32.34203774,4.8,35.0,25.0,4.3,117.0,7.06,11.87096618,,15980.0,Rufus Alexander,LB,2008.0,0.0,0.0,24.0,MIN,6.0,176.0,2007.0,Oklahoma,False
3248,3248,3248,3248,3248,3248,DB,DB,DB,DB,DB,DB,North Carolina,20110100,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,222,95,8,115,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044117647,2.176470588,0.9313725490000001,0.078431373,1.12745098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.63,223,9.180858586,22.46027397,31.42202778,4.55,33.0,27.0,4.09,120.0,6.87,11.497068400000002,,16944.0,Da'Norris Searcy,DB,2018.0,24.0,12.0,22.0,BUF,4.0,100.0,2011.0,North Carolina,False
3249,3249,3249,3249,3249,3249,G,G,G,G,G,G,USC,20170137,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.38,353,9.864050633,23.35616438,32.85608108,5.58,23.5,22.0,5.21,92.0,8.31,11.45,,,,,,,,,,,,,,True
3250,3250,3250,3250,3250,3250,G,G,G,G,G,G,North Texas,19990500,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1,281,9.864050633,22.17260274,32.85608108,4.99,32.0,26.0,4.63,113.0,7.52,11.45,,,,,,,,,,,,,,True
3251,3251,3251,3251,3251,3251,LB,LB,LB,LB,LB,LB,Florida St.,20120105,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,270,146,2,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077380952,3.214285714,1.738095238,0.023809524,0.333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.88,241,9.575971731000001,22.65753425,32.34203774,4.56,37.0,24.0,4.37,121.0,7.18,11.87096618,,,,,,,,,,,,,,True
3252,3252,3252,3252,3252,3252,DE,DE,DE,DE,DE,DE,Southern Miss,19920136,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026315789,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,315,10.13,23.04931507,33.5,5.6,23.0,21.0,4.8,94.0,7.34765873,11.87125,,12036.0,Tim Roberts,DE,1995.0,8.0,2.0,23.0,HOU,5.0,136.0,1992.0,Southern Miss,False
3253,3253,3253,3253,3253,3253,LB,LB,LB,LB,LB,LB,Louisiana State,20160052,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,148,66,5,194,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482759,5.103448276,2.275862069,0.172413793,6.689655172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.88,222,9.575971731000001,21.49589041,32.34203774,4.59,33.0,21.21631206,4.312656546,120.0,7.245243902,11.87096618,,,,,,,,,,,,,,True
3254,3254,3254,3254,3254,3254,WR,WR,WR,WR,WR,WR,Long Beach St.,19870066,2,0,0,0,0.0,0,0,0,0,0,0,0,0,29,481,2,0,0,0,2,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074074074,17.81481481,0.074074074,0.0,0.0,0.0,0.074074074,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6,175,8.75,21.58630137,30.0,4.45,33.0,3.0,4.39,113.0,6.993472585,12.0,,10241.0,Charles Lockett,WR,1988.0,4.0,4.0,21.0,PIT,3.0,66.0,1987.0,Long Beach St.,False
3255,3255,3255,3255,3255,3255,DB,DB,DB,DB,DB,DB,Tenn-Chattanooga,20030046,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,47,0,3,6,0,0.0,207,44,23,307,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024539877,0.288343558,0.0,0.018404908,0.036809816,0.0,0.0,1.26993865,0.26993865,0.141104294,1.883435583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,198,9.180858586,22.36438356,31.42202778,4.42,35.0,18.0,4.190455213,124.0,7.042195122000001,11.497068400000002,,,,,,,,,,,,,,True
3256,3256,3256,3256,3256,3256,G,G,G,G,G,G,Georgia,19990018,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,306,9.864050633,21.88493151,32.85608108,5.12,29.0,20.0,4.54,104.0,7.79,11.45,,,,,,,,,,,,,,True
3257,3257,3257,3257,3257,3257,DE,DE,DE,DE,DE,DE,Iowa,19990070,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,16.5,21,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666667,0.1,0.0,0.0,0.0,0.0,0.1375,0.175,0.066666667,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,279,9.78304,22.8630137,33.42385246,4.95,32.5,24.0,4.14,111.0,7.28,11.87125,,13782.0,Jared DeVries,DE,2008.0,18.0,18.0,23.0,DET,3.0,70.0,1999.0,Iowa,False
3258,3258,3258,3258,3258,3258,DE,DE,DE,DE,DE,DE,Miami (FL),20080050,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,68.0,410,142,3,24,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658228,0.101265823,0.0,0.0,0.0,0.0,0.43037974700000003,2.594936709,0.898734177,0.018987342,0.151898734,0,0.006329114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.75,290,9.78304,21.66575342,33.42385246,5.11,29.5,16.0,4.69,111.0,7.45,11.87125,,16111.0,Calais Campbell,DE,2021.0,100.0,59.0,22.0,ARI,2.0,50.0,2008.0,Miami (FL),False
3259,3259,3259,3259,3259,3259,RB,RB,RB,RB,RB,RB,Middle Tenn. St.,20030460,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.6,222,9.359638554,22.01643836,31.239911499999998,4.6,34.0,29.0,4.37,115.0,7.38,11.64856287,,,,,,,,,,,,,,True
3260,3260,3260,3260,3260,3260,DB,DB,DB,DB,DB,DB,South Carolina St.,20120130,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,211,9.180858586,21.88219178,31.42202778,4.42,31.5,18.0,4.13,122.0,7.33,11.497068400000002,,,,,,,,,,,,,,True
