,Unnamed: 0,player_id,name,position,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic,draft_year
4158,16479,13,Khalid Abdullah,LB,20030136,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1,227,9.575971731448789,24.15616438,32.34203773584907,4.63,36.5,26.0,4.17,126.0,7.13,11.870966183574884,,2003
4159,16481,10411,Brandon Hughes,DB,20090148,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4838709677419355,0.1290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,182,9.183984771573629,22.93972603,31.42578212290497,4.4,36.5,8.0,4.23,128.0,6.9,11.498524590163932,,2009
4160,16486,13372,Ryan Lindley,QB,20120185,4,156,302,1454,613.8,4,13,22,168,4,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,25.166666666666668,121.16666666666669,51.15,0.3333333333333333,1.0833333333333333,1.8333333333333333,14.0,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.75,229,9.481704545454544,22.86027397,31.774268292682947,4.86,29.5,14.052631578947368,4.45,108.0,7.52,12.07,35.0,2012
4161,16496,23022,Trevin Wade,DB,20120245,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,73,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,192,9.183984771573629,22.75068493,31.42578212290497,4.52,34.5,18.0,4.0,116.0,6.87,11.498524590163932,,2012
4162,16502,19537,Todd Sauerbrun,P,19950056,13,2,3,63,277.0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,4,1,1,932,41119,9,0.0106951871657754,0.0160427807486631,0.3368983957219251,1.481283422459893,0.0,0.0,0.0,0.0,0.0267379679144385,0.0481283422459893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213903743315508,0.0213903743315508,0.0053475935828877,0.0053475935828877,4.983957219251337,219.88770053475932,0.0481283422459893,69.8,206,9.0,22.30958904,29.38,4.9662500000000005,28.5,16.75,4.575,100.0,9.04,11.47,,1995
4163,16508,14702,Jerome McDougle,DE,20030015,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681818181818181,0.0227272727272727,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,264,9.783040000000009,24.37808219,33.42385245901642,4.74,34.0,22.50974930362117,4.54,117.0,7.28,11.871250000000002,,2003
4164,16513,7666,Cleveland Gary,RB,19890026,6,1,1,8,100.0,0,0,0,0,675,2648,24,108,135,874,5,1,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536231884,0.0144927536231884,0.1159420289855072,1.4492753623188406,0.0,0.0,0.0,0.0,9.782608695652174,38.3768115942029,0.3478260869565217,1.565217391304348,1.9565217391304348,12.666666666666666,0.072463768115942,0.0144927536231884,0.0579710144927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,226,9.36008064516131,22.98630137,31.239866666666696,4.7,32.0,18.0,4.43,109.0,7.146617100371751,11.68,,1989
4165,16523,17208,Cordarrelle Patterson,WR,20130029,5,0,0,0,0.0,0,0,0,0,41,457,6,243,153,1502,7,151,4546,5,1,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5394736842105263,6.0131578947368425,0.0789473684210526,3.1973684210526314,2.013157894736842,19.76315789473684,0.0921052631578947,1.986842105263158,59.81578947368421,0.0657894736842105,0.0131578947368421,0.1184210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.88,216,9.290307692307714,22.12328767,31.661673640167397,4.42,37.0,14.915584415584416,4.216081081081083,128.0,6.993472584856398,11.492093023255809,11.0,2013
4166,16524,17786,Leonard Pope,T,20060072,7,0,0,0,0.0,0,0,0,0,0,0,0,161,107,1003,11,1,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5046728971962615,1.0,9.373831775700934,0.102803738317757,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0186915887850467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.75,258,9.9425,22.64931507,33.89451923076926,4.67,37.5,22.0,4.67,118.0,7.47,11.598,,2006
4167,16526,15735,Sio Moore,LB,20130066,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,159,51,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595744680851064,3.382978723404255,1.0851063829787233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75,245,9.575971731448789,22.99726027,32.34203773584907,4.65,38.0,29.0,4.31,127.0,7.49,11.870966183574884,,2013
4168,16532,916,Stephen Baker,WR,19870083,6,0,0,0,0.0,0,0,0,0,2,21,0,63,150,2744,23,0,0,0,8,50,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212765957446808,0.2234042553191489,0.0,0.6702127659574468,1.5957446808510638,29.19148936170213,0.2446808510638297,0.0,0.0,0.0,0.0851063829787234,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,157,8.25,22.6739726,30.25,4.6,31.0,14.915584415584416,4.41,116.0,6.993472584856398,11.89,,1987
4169,16533,8824,Max Hall,QB,20100514,1,39,78,370,217.0,1,6,14,90,1,-5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0,61.66666666666666,36.16666666666666,0.1666666666666666,1.0,2.333333333333333,15.0,0.1666666666666666,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.63,209,9.481704545454544,24.57260274,31.774268292682947,4.84,32.0,14.052631578947368,4.35,102.0,7.07,12.07,,2010
4170,16543,12026,Dustin Keller,T,20080030,5,0,0,0,0.0,0,0,0,0,1,7,0,452,267,3178,20,1,9,0,0,0,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128205128205128,0.0897435897435897,0.0,5.794871794871795,3.423076923076923,40.74358974358975,0.2564102564102564,0.0128205128205128,0.1153846153846153,0.0,0.0,0.0,0.0,0.0,0.0897435897435897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13,242,9.9425,23.6,33.89451923076926,4.57,38.0,26.0,4.14,131.0,6.88,11.598,,2008
4171,16544,19798,Gari Scott,WR,20000099,1,0,0,0,0.0,0,0,0,0,0,0,0,4,2,26,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,194,9.290307692307714,21.88493151,31.661673640167397,4.6,33.5,14.915584415584416,4.216081081081083,119.0,6.993472584856398,11.492093023255809,,2000
4172,16545,23806,Reggie White,DE,20010531,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6,228,9.783040000000009,21.79452055,33.42385245901642,4.59,37.5,17.0,4.4,114.0,7.48,11.871250000000002,,2001
4173,16552,2541,Anthony Brown,T,19950400,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,320,10.38,22.47123288,34.25,5.57,28.5,26.0,5.13,98.0,7.870920245398778,11.598,,1995
4174,16553,10228,Chris Horton,DB,20080249,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,31,3,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,2.7586206896551726,1.0689655172413792,0.1034482758620689,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13,212,9.183984771573629,23.33972603,31.42578212290497,4.6,28.5,14.0,4.35,109.0,7.34,11.498524590163932,,2008
4175,16565,4207,Justin Cole,LB,20100461,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.13,242,9.575971731448789,22.43013699,32.34203773584907,4.76,34.5,22.0,4.42,117.0,7.13,11.870966183574884,,2010
4176,16567,18074,Andrew Quarless,T,20100154,6,0,0,0,0.0,0,0,0,0,0,0,0,157,99,1025,7,0,0,0,0,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3088235294117645,1.4558823529411764,15.073529411764708,0.1029411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,254,9.9425,21.55616438,33.89451923076926,4.68,32.0,23.0,4.716348547717845,112.0,7.870920245398778,11.598,,2010
4177,16568,1896,Greg Blue,DB,20060149,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25,216,9.183984771573629,24.14794521,31.42578212290497,4.65,37.5,16.0,4.190721649484534,120.0,7.042195121951221,11.498524590163932,,2006
4178,16573,18580,Curvin Richards,RB,19910097,3,0,0,0,0.0,0,0,0,0,55,181,1,3,3,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583333333333333,15.083333333333334,0.0833333333333333,0.25,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,200,10.25,22.33150685,29.0,4.604981884057968,33.835593220338986,18.69061876247505,4.267629107981221,116.37547892720306,7.146617100371751,11.648562874251494,,1991
4179,16574,11757,Leander Jordan,T,20000082,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,330,9.9425,22.59726027,33.89451923076926,5.53,31.0,25.0,4.76,104.0,7.91,11.598,,2000
4180,16579,23570,Thomas Welch,T,20100208,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.38,307,9.9425,22.85753425,33.89451923076926,5.42,29.0,29.0,4.8,105.0,7.67,11.598,,2010
